filename,class
608768.mp4,1
609450.mp4,1
609514.mp4,0
609800.mp4,0
609949.mp4,0
610269.mp4,0
610328.mp4,0
610422.mp4,1
610907.mp4,0
611136.mp4,0
611283.mp4,0
611617.mp4,0
611926.mp4,0
612154.mp4,0
612389.mp4,1
612866.mp4,0
613167.mp4,1
613256.mp4,0
613639.mp4,0
614220.mp4,1
614475.mp4,0
614640.mp4,0
614975.mp4,0
615413.mp4,0
615444.mp4,0
615878.mp4,1
616378.mp4,0
616611.mp4,0
616646.mp4,0
618202.mp4,0
618242.mp4,0
618686.mp4,0
618729.mp4,0
618914.mp4,0
619221.mp4,0
619978.mp4,0
620450.mp4,0
620678.mp4,0
620850.mp4,1
621100.mp4,1
621127.mp4,0
621808.mp4,1
622055.mp4,0
622418.mp4,0
622505.mp4,1
623188.mp4,0
623737.mp4,0
625185.mp4,0
626093.mp4,0
626522.mp4,1
626848.mp4,0
626901.mp4,1
627109.mp4,1
628503.mp4,0
628868.mp4,1
629645.mp4,0
630149.mp4,1
630240.mp4,0
630372.mp4,0
630844.mp4,1
630955.mp4,0
631594.mp4,1
632371.mp4,0
632596.mp4,0
632688.mp4,0
633285.mp4,0
633477.mp4,0
633538.mp4,1
633616.mp4,0
633792.mp4,1
633874.mp4,0
634325.mp4,0
634336.mp4,1
634628.mp4,1
634865.mp4,0
634970.mp4,0
635137.mp4,0
635486.mp4,1
635543.mp4,0
635593.mp4,1
635990.mp4,1
636087.mp4,1
636294.mp4,0
636969.mp4,0
637129.mp4,0
637173.mp4,0
637200.mp4,1
637204.mp4,0
637549.mp4,0
637800.mp4,0
638007.mp4,0
638031.mp4,0
638258.mp4,0
638817.mp4,0
638891.mp4,0
639256.mp4,0
639910.mp4,0
640147.mp4,0
640216.mp4,0
640326.mp4,1
640353.mp4,1
640999.mp4,1
641047.mp4,0
641082.mp4,0
641237.mp4,0
641450.mp4,1
641576.mp4,0
642468.mp4,0
642784.mp4,0
643377.mp4,0
643402.mp4,0
643716.mp4,0
643997.mp4,0
644071.mp4,0
644262.mp4,0
644507.mp4,1
644510.mp4,0
645062.mp4,0
645083.mp4,0
645095.mp4,0
645443.mp4,1
645532.mp4,1
645823.mp4,0
645878.mp4,1
645905.mp4,1
646253.mp4,1
646424.mp4,1
647133.mp4,0
647874.mp4,1
648407.mp4,0
648872.mp4,1
648877.mp4,0
649571.mp4,0
650333.mp4,0
650562.mp4,1
650796.mp4,1
651085.mp4,0
651351.mp4,0
651642.mp4,0
651779.mp4,0
652106.mp4,0
652145.mp4,1
652952.mp4,1
653060.mp4,1
653232.mp4,0
653264.mp4,0
654658.mp4,0
654961.mp4,1
655162.mp4,0
655169.mp4,0
655301.mp4,0
655476.mp4,0
655552.mp4,0
655832.mp4,0
655873.mp4,0
655983.mp4,0
656339.mp4,1
656509.mp4,0
656530.mp4,0
656915.mp4,0
656996.mp4,0
657126.mp4,0
657691.mp4,0
657891.mp4,0
658533.mp4,1
658617.mp4,1
658636.mp4,0
658816.mp4,1
658920.mp4,1
659446.mp4,0
659781.mp4,0
660588.mp4,0
661714.mp4,0
661719.mp4,0
662958.mp4,0
663095.mp4,0
663267.mp4,0
663461.mp4,0
663816.mp4,0
663866.mp4,1
663893.mp4,0
664543.mp4,0
665140.mp4,1
665550.mp4,0
666443.mp4,0
666588.mp4,0
666984.mp4,1
666986.mp4,1
667044.mp4,0
667404.mp4,0
667435.mp4,0
667449.mp4,0
667564.mp4,0
667597.mp4,0
667969.mp4,1
668714.mp4,0
668715.mp4,1
670553.mp4,0
670821.mp4,1
671079.mp4,0
671118.mp4,0
671521.mp4,0
672189.mp4,0
672615.mp4,0
672703.mp4,0
673293.mp4,0
673493.mp4,0
673803.mp4,0
674906.mp4,0
675218.mp4,0
675783.mp4,1
675874.mp4,0
675950.mp4,0
676722.mp4,1
676830.mp4,0
677291.mp4,0
677436.mp4,0
677620.mp4,0
678324.mp4,1
678592.mp4,1
678867.mp4,0
679022.mp4,1
679162.mp4,0
679514.mp4,0
679708.mp4,0
680332.mp4,0
680573.mp4,1
680844.mp4,1
682012.mp4,0
682368.mp4,0
682495.mp4,0
682507.mp4,0
682618.mp4,1
682748.mp4,0
682864.mp4,1
682867.mp4,1
683269.mp4,1
683711.mp4,0
684024.mp4,0
684062.mp4,0
684132.mp4,1
684243.mp4,1
684329.mp4,0
684600.mp4,1
685640.mp4,0
686290.mp4,0
